ROW,MOV_ID,TITLE,Budget,Reception,Recency,Length,Genre,Tempo,Fanfare
2402,4140,Dylan Dog: Dead of Night,-0.6057,-1.6996,0.1998,-0.3993,0.6698,1.0186,-1.317
2403,4141,24 Hour Party People,-1.0533,1.6834,0.7597,-0.4986,-0.2582,-1.0203,-1.9292
2404,4144,Nightwatch,-0.4799,-0.2437,-0.3613,-0.9509,1.3572,-0.1599,0.3563
2405,4148,Find Me Guilty,-0.7824,0.3666,0.513,-0.6327,0.8773,-0.017,0.6975
2406,4150,Heights,-1.0373,-0.1571,1.0553,1.388,-0.2398,-0.1245,0.1287
2407,4151,The Final Season,-0.6844,-0.5,0.3402,-0.0148,0.4177,1.2467,-0.7007
2408,4156,Infamous,-0.7587,0.3325,1.0979,-0.7704,-0.1025,0.6639,-0.1195
2409,4177,Georgia,-0.8807,1.2849,-0.1489,0.1989,0.5655,1.6533,0.811
2410,4178,The Messenger,-1.1394,1.0523,1.5851,-0.1457,0.7462,0.7756,-0.0644
2411,4181,Heathers,-0.6769,0.6168,-1.0535,-0.4915,0.3436,0.8791,-0.2888
2412,4184,Red State,-0.7534,-0.6131,0.0445,0.8916,0.4167,-2.1712,-0.1824
2413,4193,Swimming to Cambodia,-0.513,0.9214,-1.7545,0.7283,-1.3143,-0.9237,0.2754
2414,4194,What Just Happened?,-0.8476,0.5696,-0.3421,-0.3639,-0.2869,-0.3509,-2.3234
2415,4198,The Machinist,-0.7873,0.2384,0.7723,-0.7192,1.7411,-1.0103,-0.5554
2416,4199,Sugar,-0.9914,1.5389,1.6004,-0.0445,0.7482,0.7305,0.456
2417,4203,When Did You Last See Your Father,-1.1512,-0.1373,0.5513,2.017,0.2845,0.0674,-0.1021
2418,4208,There Be Dragons,-0.7573,-1.1026,0.5751,-0.3822,0.2132,1.0579,-0.9905
2419,4211,Peaceful Warrior,-0.8663,-0.6385,0.7272,-0.08,0.4152,0.6734,-1.5483
2420,4220,Chuck & Buck,-1.0196,0.8641,1.0688,1.2091,-0.7216,-0.4914,0.4431
2421,4226,The Last Kiss,-0.9532,0.1514,0.1309,0.9077,1.5713,0.3759,-1.937
2422,4228,Buried,-0.772,0.3228,1.2498,-0.4972,2.2231,-0.5631,0.2019
2423,4229,Animal Kingdom,-0.8714,1.4256,1.7685,-0.2716,1.7133,-0.1827,0.9693
2424,4231,Casino Jack,-0.8768,-0.5047,0.9449,-0.6399,1.8179,-0.7621,-0.5365
2425,4237,The Flower of My Secret,-0.4355,1.2454,-0.7153,-1.0396,-0.1429,-0.028,0.1306
2426,4239,The Children of Huang Shi,-0.9717,-0.7052,1.0065,0.175,0.0535,1.2346,-1.8124
2427,4242,A Home at the End of the World,-1.1187,0.2981,1.2708,-0.0757,0.5485,0.8816,-0.4096
2428,4248,Hard Candy,-0.6566,0.1161,1.1987,1.5284,-0.7126,-0.4697,-0.3459
2429,4249,Attack the Block,-0.9308,0.3023,1.1461,0.9769,1.0825,-1.298,1.8253
2430,4253,Skinwalkers,-0.7099,-2.0391,-0.0417,-0.3499,0.8841,1.1073,-1.3516
2431,4256,Liam,-1.1338,1.2877,0.8825,1.1722,-1.3897,-1.2984,-1.1917
2432,4258,Assassination Tango,-0.2271,-0.1215,0.513,-1.0042,0.4486,0.6479,0.9085
2433,4259,The Piano Teacher,-1.1385,0.4497,0.1272,0.7301,1.5258,0.1003,-1.4766
2434,4262,The Bostonians,-0.5188,0.6485,-1.8429,-0.4809,-0.2874,0.2638,-0.578
2435,4268,Fast Food Nation,-0.7173,1.0097,0.6696,-1.1912,-0.8392,-0.3265,-0.7275
2436,4270,Goyas Ghosts,-0.9624,0.2739,1.1978,-0.1164,-0.1551,1.3771,-0.9467
2437,4279,Rampart,-0.8683,0.7114,1.7657,-0.4304,1.6195,-0.3441,0.1144
2438,4280,The Beaver,-0.926,-0.0693,1.7409,0.664,-1.089,-0.3518,0.2972
2439,4282,George A. Romeros Diary of the Dead,-1.048,-0.1832,0.3051,1.7977,0.525,-0.412,0.274
2440,4286,Lookin to Get Out,-0.9936,0.4948,-1.5688,0.5029,1.1647,1.9236,0.0557
2441,4287,Encounters at the End of the World,-1.1473,1.1845,1.4378,1.4588,-0.5228,-1.1644,-0.1538
2442,4288,American Teen,-1.0092,0.4492,1.363,1.1228,-0.6973,-0.5658,0.2155
2443,4289,Heavy,-0.6328,1.0555,-0.6376,-0.1436,0.0239,0.9594,-0.2219
2444,4295,Breaking and Entering,-0.5545,0.6235,0.5247,-0.7216,-0.3306,0.5588,-0.003
2445,4298,Criminal,-0.711,-0.3388,0.867,0.553,0.9482,-1.4611,1.5323
2446,4304,Storytelling,-0.9984,0.2026,0.9713,0.8014,-0.9351,-0.778,-0.3652
2447,4313,The Brothers Solomon,-0.8966,-2.1724,0.1175,0.9298,-0.4875,0.0673,-0.527
2448,4318,The Yards,-0.9064,0.3235,0.9977,-0.3544,1.3587,-0.3144,-0.3991
2449,4319,Looking for Comedy in the Muslim World,-0.8114,-0.2847,0.8279,0.6685,-0.7168,-0.9258,0.2854
2450,4320,Tyson,-1.0575,1.2315,1.5345,1.3881,-0.248,-0.0991,1.3019
2451,4326,Pandoras Box,-0.8371,-0.1577,-0.2207,0.4235,2.6935,-0.0741,-0.5471
2452,4329,"Fast, Cheap and Out of Control",-0.9447,0.7159,-0.728,1.3416,-0.5591,0.1251,0.5168
2453,4330,Control,-0.9004,1.0136,2.3909,-0.3828,0.2102,0.3227,-0.3972
2454,4332,The Princess and the Warrior,-0.9251,0.725,0.6228,-0.188,0.4585,-0.3589,-0.6908
2455,4335,The Crossing Guard,-0.7524,0.0453,-0.3112,-0.2782,0.3306,1.4201,-0.1893
2456,4336,My Blueberry Nights,-0.953,-0.0166,1.1552,-0.1609,0.6288,0.5711,-1.1854
2457,4338,Wendy and Lucy,-1.1251,1.2351,1.8763,1.4576,0.1603,-0.4205,0.7674
2458,4340,Inland Empire,-0.9587,0.8154,0.9836,0.4332,0.7491,-1.1419,-0.4195
2459,4349,Higher Ground,-1.1734,0.9972,2.1932,-0.1875,0.7363,0.6071,-0.1264
2460,4353,The Miracle,-0.8996,0.6293,-1.3792,1.3483,-1.0052,-0.8137,-0.5412
2461,4355,The Last Days of Chez Nous,-0.6259,0.139,-1.0552,1.5104,-0.6109,0.4366,0.9706
2462,4356,Breakfast on Pluto,-0.8698,0.8088,1.1896,-0.6702,-0.6642,-0.8704,-1.726
2463,4359,Ballets Russes,-1.3028,1.5175,1.6843,1.0339,1.5908,0.461,-0.9562
2464,4362,The Boys Are Back,-0.8848,0.2646,1.2963,-0.4841,0.3223,0.016,-1.7815
2465,4376,The Last Mistress,-1.1429,0.97,1.3722,0.0508,1.273,0.5904,0.1562
2466,4377,Firelight,-0.8422,0.2297,-0.6646,0.2096,1.349,1.4536,0.1091
2467,4378,Heaven,-0.8855,0.8129,0.8415,-0.5792,1.0388,-0.5333,-0.7694
2468,4381,Box of Moonlight,-0.5602,-0.0275,-0.8798,0.0065,0.8648,1.3383,0.1839
2469,4390,Bloody Sunday,-0.8482,2.1183,1.5367,0.2537,-0.0931,0.8008,-0.9132
2470,4392,The Ten,-0.8895,-0.7396,0.6727,1.1678,-0.2808,-0.7459,-0.4495
2471,4396,A Small Circle of Friends,-0.6766,0.36,-2.2938,0.2378,0.3204,1.1479,-1.119
2472,4398,The Salton Sea,-0.5083,-0.7381,0.1565,-0.9469,1.5182,-0.9213,-0.8959
2473,4404,Coriolanus,-1.0638,1.3156,2.0586,0.0999,0.2409,1.0275,-0.0655
2474,4406,The Devils Backbone,-0.8782,1.3373,0.7659,-0.0868,0.8796,-0.2039,-0.8623
2475,4409,Middle Men,-0.6309,-0.4343,0.5266,-0.7741,1.363,-0.1192,-0.0659
2476,4424,Charlotte Gray,-1.001,0.3178,1.0023,-0.0793,-0.0732,0.7475,-1.3907
2477,4430,The Shape of Things,-0.8254,0.1386,0.7508,0.5373,-1.3562,-0.9819,-0.0959
2478,4435,Fade to Black,-0.8497,0.035,0.1083,-0.2507,0.6381,0.8652,-0.6124
2479,4439,The Big One,-0.8199,0.4097,-0.7466,1.5563,-0.6678,0.2849,0.4162
2480,4441,Hail! Hail! Rock n Roll,-0.7243,0.5666,-1.8245,0.0438,0.1353,0.6081,-1.0149
2481,4443,Kicking and Screaming,-0.5351,0.5754,-0.4195,0.918,-0.6493,-0.2315,1.6705
2482,4446,Mysterious Skin,-1.1336,0.6842,1.6947,1.5463,-0.127,-0.6996,0.1725
2483,4456,Human Nature,-0.7515,0.0425,0.5132,0.462,-1.0288,-1.241,0.1439
2484,4460,Tabloid,-0.9637,0.9336,1.6026,0.7143,-0.9336,-0.8345,0.5194
2485,4461,The Girlfriend Experience,-0.7028,0.9209,0.2162,-0.1177,-1.6331,-2.555,-0.8799
2486,4467,Happy Accidents,-0.9027,0.409,0.5325,-0.1501,0.7947,0.0725,-1.2583
2487,4475,The King of Kong: A Fistful of Quarters,-0.8775,0.5226,1.1174,1.8155,-0.3518,-0.1992,-0.2725
2488,4476,Alex Rider: Operation Stormbreaker,-0.4433,-1.76,-0.2278,0.6939,0.6285,-0.9849,0.7235
2489,4487,The Claim,-0.7199,0.9808,-0.0915,-1.5194,-1.2329,-0.5458,-0.7482
2490,4488,Anvil! The Story of Anvil,-1.1801,1.3705,1.6161,1.8047,0.1391,-0.2567,0.8629
2491,4495,SubUrbia,-0.7484,1.146,-0.6722,-0.6041,-0.5931,0.1641,-0.6779
2492,4496,Terri,-0.8622,0.7047,1.4472,-0.1127,1.2268,0.5953,-0.026
2493,4504,POM Wonderful Presents: The Greatest Movie Ever Sold,-1.1068,-0.1651,1.3936,0.7838,-1.0446,-0.237,0.1713
2494,4509,Ride with the Devil,-0.8345,1.3037,0.8987,0.0438,-0.5596,-0.0181,-1.4751
2495,4514,Red Cliff,-0.7172,0.5064,0.9743,0.5654,1.7056,-1.3141,-0.949
2496,4515,The House of Yes,-0.7755,-0.1708,-0.6812,0.7524,-1.6061,0.1037,-0.0397
2497,4521,Cronos,-0.7632,0.6936,-0.7984,1.2604,-0.9949,-0.1122,0.4952
2498,4523,Agora,-0.8287,0.2659,1.275,0.4011,0.0804,0.7259,-1.9283
2499,4529,The Monster,-0.4859,-0.5846,-1.174,-0.0305,0.6478,1.3978,-0.3878
2500,4537,Below,-0.8361,-0.2045,0.4185,-0.2409,0.3402,0.9019,-1.3409
2501,4538,Mean Creek,-1.1464,0.8644,1.7573,1.6873,0.9882,-1.274,0.389
2502,4541,Girl from Monaco,-1.0705,-0.2222,0.4728,1.8837,0.5117,-0.2098,0.2728
2503,4542,Orgazmo,-0.6886,-0.2213,-0.3162,1.0873,-0.4703,-0.076,0.7717
2504,4545,Swept Away,-0.6262,-1.7479,0.1511,0.5064,-1.259,-0.4499,-0.8861
2505,4549,Not One Less,-0.9906,1.3034,0.6318,0.0407,1.0182,-0.5659,-1.5316
2506,4556,W.E.,-0.9626,-1.4251,1.5262,-0.3506,-0.426,1.3103,-2.3501
2507,4558,All Good Things,-0.7829,0.377,1.4412,-0.6324,2.1625,-0.7785,0.242
2508,4566,The Future,-1.2476,0.4506,1.72,1.3583,-0.2652,-0.4246,0.3895
2509,4574,Tamara Drewe,-0.909,1.0023,1.4411,-0.693,0.3833,-1.3115,-1.8592
2510,4575,Bottle Rocket,-0.753,0.4776,-0.8212,0.7665,0.1053,-1.2538,1.5078
2511,4578,Romance and Cigarettes,-0.4805,-0.6182,0.3747,-0.6737,0.4328,1.1963,0.4847
2512,4584,Palindromes,-0.9193,0.4471,1.3123,-0.7672,0.2388,0.0558,-1.2347
2513,4588,Ondine,-1.0312,0.8354,0.9301,-0.6065,-0.0272,-0.5183,-1.8637
2514,4589,All the Real Girls,-0.5675,0.7198,0.4704,-1.1336,-0.3152,0.4853,0.0972
2515,4594,Changing Times,-1.022,0.3372,0.9574,0.155,1.5339,0.6594,-0.6967
2516,4602,Jack Goes Boating,-1.0647,-0.0542,1.6792,1.4159,0.3282,-0.7448,-0.0009
2517,4606,Passionada,-0.9169,0.1546,0.661,0.005,0.9941,0.6031,-1.105
2518,4608,Being Flynn,-0.849,-0.3566,1.3834,1.0536,-0.9502,-0.9597,-1.4003
2519,4612,Machine Gun Preacher,-0.6047,-0.3226,1.2167,-0.8116,1.4654,-1.7285,-0.8788
2520,4618,Masked and Anonymous,-0.8078,-0.3565,0.898,-0.2718,0.5652,0.0271,-2.1096
2521,4623,Funny Bones,-0.7196,0.0718,-1.2331,0.2284,0.5517,0.8456,-0.6039
2522,4628,Things to Do in Denver When Youre Dead,-0.6004,-0.584,-0.6958,-0.4636,1.6466,0.2416,0.2673
2523,4631,Scandalous,-0.6917,0.0013,-2.0236,1.5455,-0.7789,0.0292,-0.2169
2524,4632,Our Lady of the Assassins,-1.0462,0.767,0.9815,1.6018,0.177,-0.8856,0.4046
2525,4638,Tetro,-0.9986,0.1238,1.4686,0.0593,0.6179,0.5498,-0.8712
2526,4642,Donnie Darko,-0.9585,0.4432,0.7317,-0.4804,0.8545,0.4277,0.1777
2527,4650,Big Eden,-0.8685,0.0468,0.5694,0.222,0.9796,0.6659,-1.4559
2528,4653,Mr. Death,-1.1127,1.3118,1.1126,1.5687,-0.3435,-0.9104,-0.2276
2529,4657,Cube,-0.7078,-0.2267,-0.4671,0.8683,0.9328,-1.018,1.7907
2530,4669,Paranoid Park,-1.1159,0.894,1.559,1.3722,-0.1205,-0.8927,-0.2808
2531,4672,Joshua,-0.9153,0.6173,1.0115,-0.1245,1.6039,0.3711,0.1678
2532,4675,Crossing the Bridge,-0.876,0.3936,-1.1123,0.1244,0.901,1.4621,-0.0882
2533,4684,Pearl Jam Twenty,-0.7627,0.3708,0.6965,0.2696,0.474,0.535,-1.6997
2534,4685,The Affair of the Necklace,-0.7204,-0.5725,0.2873,-0.3258,0.2568,0.6342,-1.2784
2535,4689,Submarine,-1.0238,0.6714,2.1065,1.1429,-0.5358,-0.3951,0.7961
2536,4694,Last Days,-0.9138,0.577,1.3667,0.745,-0.9554,-0.8295,0.4964
2537,4700,Crossing Over,-0.9298,-0.7206,1.243,-0.309,0.4596,0.489,-1.7462
2538,4706,Day Watch,-0.7871,0.2205,0.906,0.1953,0.773,0.0579,-0.9726
2539,4709,Bitter Sugar,-0.8572,-0.0768,-0.8884,1.4014,0.102,0.3189,0.5678
2540,4710,The Damned United,-0.9376,1.3714,1.837,1.826,-0.1404,-0.636,0.5002
2541,4714,Wristcutters: A Love Story,-0.9996,-0.0386,1.2942,1.3932,0.9671,-1.2344,0.4669
2542,4719,Idiocracy,-0.8762,0.0684,0.3889,1.4071,1.3419,-1.6529,0.4785
2543,4720,The Rainbow,-0.6478,0.2247,-1.2004,0.3376,0.7584,1.9852,0.3193
2544,4727,Sketches of Frank Gehry,-1.004,0.3585,1.0565,1.6173,-0.3788,-0.7457,-1.1314
2545,4728,Mishima: A Life in Four Chapters,-0.6781,0.3918,-1.6991,0.0232,0.4083,1.1368,0.0387
2546,4736,The Limits of Control,-0.8463,-1.4423,0.767,-0.2111,1.5264,0.1622,-1.3244
2547,4748,Interview,-1.025,0.0139,1.2834,1.188,-0.3126,-0.2652,0.0984
2548,4751,Wonderland,-0.9275,1.4753,0.7073,-0.6855,-0.0072,-1.3001,-2.023
2549,4755,Seeking Justice,-0.5285,-0.7331,0.3313,-0.8735,1.6311,-1.113,-0.8217
2550,4760,Jude,-0.8227,1.3048,-0.7346,-0.7424,-1.2778,0.1631,-1.1437
2551,4764,Humpday,-1.0392,0.2561,1.1998,1.3811,0.1225,-0.7983,0.2753
2552,4768,Antichrist,-0.1576,-0.3278,0.6227,-1.7796,-0.3597,0.2135,0.5313
2553,4770,Mother Night,-0.5214,-0.1362,-0.9969,-0.0291,1.1701,1.0489,0.3323
2554,4772,Snow Angels,-1.0712,0.6392,1.3429,0.1349,0.8043,-0.1778,-2.1181
2555,4784,Swept from the Sea,-0.7674,0.122,-0.8388,0.2797,0.7745,1.3966,-0.3346
2556,4790,Bittersweet Motel,-0.711,-0.1573,0.0896,1.7623,-0.316,-1.0016,-1.9083
2557,4794,House of D,-1.0061,-1.6702,1.3088,1.1007,-0.7245,-0.179,-1.2953
2558,4798,Where in the World Is Osama Bin Laden?,-0.9785,-0.7566,0.9066,1.0258,-0.7968,-0.393,-0.6279
2559,4800,Hesher,-1.0263,-0.8317,1.3024,-0.4632,0.2026,1.215,-1.0791
2560,4810,Session 9,-0.993,0.3558,0.4191,-0.223,0.7844,0.2492,-1.3538
2561,4814,The Whole Wide World,-0.9951,0.314,-0.9324,0.1105,0.9505,1.3431,0.2175
2562,4821,Miral,-0.9855,0.1307,1.1309,-0.1925,0.5516,0.1474,-1.3407
2563,4823,Towelhead,-1.0017,-0.1568,1.3524,0.0169,0.7863,0.7604,-1.0541
2564,4824,Open Your Eyes,-1.1605,0.2463,0.0834,2.303,0.6041,-0.8294,-0.6562
2565,4826,Shadowboxer,-0.8827,-1.8831,0.3004,1.1797,0.495,-0.6511,-0.47
2566,4829,The Brown Bunny,-1.0595,-0.8323,1.2473,1.3271,-0.2689,-0.2826,-0.7244
2567,4830,She Hate Me,-0.8674,-0.0444,0.8083,-0.763,-0.8551,-1.2647,-2.8217
2568,4850,Tokyo!,-0.977,0.34,0.8654,-0.0069,0.9236,-0.4966,-1.8789
2569,4855,The Merry Gentleman,-0.9,-0.4406,0.8715,0.0806,0.8279,1.1071,-1.1386
2570,4862,Sleuth,-0.7319,-0.3963,0.9888,0.7922,0.7478,-2.3162,-0.2243
2571,4863,The Dying Gaul,-0.8875,0.0197,1.0077,-0.1201,2.4945,-0.5145,-0.2816
2572,4865,Total Eclipse,-0.9663,0.3869,-0.6821,0.4972,0.3705,2.2874,-0.3417
2573,4868,The Private Lives of Pippa Lee,-1.0665,-0.8285,0.9033,1.6005,-0.316,0.0687,-0.4504
2574,4869,The Singing Detective,-1.0354,-0.2287,1.3816,-0.1403,0.9293,0.0996,-1.8331
2575,4876,Welcome to Sarajevo,-0.8097,1.3698,-0.6183,-1.3029,-0.6949,-0.2621,-0.4615
2576,4880,The First Grader,-1.0799,-0.1687,1.4722,0.3314,1.2035,0.5556,-1.9522
2577,4888,Super,-1.1206,-0.502,1.4292,1.0462,-0.1758,-0.629,0.0606
2578,4889,The Road to Guantanamo,-0.9304,0.8275,0.7165,0.2972,-1.6316,-2.0897,-0.7331
2579,4898,Winter Sleepers,-0.7208,0.7791,-0.2713,-0.4617,0.2659,0.3647,0.1036
2580,4899,Days of Glory,-1.1014,1.3998,1.6481,0.5893,1.615,0.1057,-0.1398
2581,4903,Winter Solstice,-1.1382,-0.1303,1.5155,1.5801,-0.0098,-0.4605,-0.459
2582,4908,Thirst,-1.0321,0.6697,1.1906,0.5248,1.3538,0.3523,-0.1535
2583,4912,Promised Land,-0.8544,0.6721,-1.4176,0.2203,0.9166,1.4107,-0.2502
2584,4920,The Flowers of War,-1.0806,0.4596,1.188,0.0911,-0.5494,-0.0152,-2.0611
2585,4926,"Bigger, Stronger, Faster*",-1.0499,1.2054,1.2761,0.4771,1.2005,1.0014,-0.4051
2586,4930,Intacto,-1.3247,0.2664,0.7327,1.6119,1.7504,-0.0652,-2.1922
2587,4934,This Film Is Not Yet Rated,-1.1334,0.8568,1.7482,1.386,-0.4349,-0.8502,-0.014
2588,4938,Pretty Persuasion,-0.8931,-1.1804,0.8971,-0.4612,0.799,0.4043,-1.958
2589,4942,Stolen,-0.6575,-0.7564,0.0938,1.4628,1.1035,-1.9184,-0.1526
2590,4945,In the Land of Blood and Honey,-0.7754,-0.0415,1.0133,-0.5471,0.0743,1.1417,0.4235
2591,4946,The Chocolate War,-0.8887,0.2957,-1.3823,0.2114,0.9961,1.616,-0.367
2592,4947,The Life Before Her Eyes,-1.2286,-0.7414,1.4784,1.543,-0.1066,-0.5736,-1.1715
2593,4951,Mr. Jealousy,-0.5601,0.5333,-0.8044,-0.2028,0.7706,1.074,0.2177
2594,4958,Loves Labours Lost,-0.6333,-0.5109,0.0445,0.2604,-1.3303,-0.5568,0.5099
2595,4965,Wet Hot American Summer,-0.6302,-0.7346,0.0536,0.6173,-0.918,-0.3171,0.4602
2596,4967,Adoration,-1.037,0.1566,1.2295,0.0455,1.0117,0.8029,-1.1845
2597,4979,American Pimp,-0.6957,0.1811,-0.0404,0.8698,-1.1664,0.1144,0.5137
2598,4980,Outrage,-1.0713,0.5396,1.3303,1.5729,-0.2244,-0.5872,-0.3081
2599,4981,Code 46,-0.8144,0.3499,0.4262,0.3333,1.0263,-4.3852,-0.4621
2600,4982,Citizen Ruth,-0.6717,1.2882,-0.4299,-0.3319,0.4158,0.7723,0.1517
2601,4989,Wide Awake,-0.5881,-0.1525,-1.2627,1.383,-1.0712,0.0723,-0.1974
2602,4991,Life During Wartime,-1.1525,0.4158,1.3933,0.9356,-1.0567,-0.7276,0.1534
2603,5001,The Tempest,-0.8844,-0.4432,1.2465,-0.6343,0.5835,0.1014,-1.1067
2604,5009,Southland Tales,-0.6193,-0.8543,0.5741,-0.5182,2.3099,-1.5856,0.2468
2605,5016,The Rules of the Game,-0.5444,-0.1171,-0.1771,0.006,1.0307,1.4244,0.4684
2606,5029,Morvern Callar,-1.1919,1.0391,1.3842,1.7863,0.2586,-0.9313,0.1556
2607,5030,Honeydripper,-1.1255,0.459,1.5163,0.4002,0.8587,0.5356,-1.1976
2608,5034,The Lucky Ones,-0.7819,-0.0071,0.9792,-0.3332,0.1081,0.6828,-0.9797
2609,5047,An Awfully Big Adventure,-0.7853,0.6395,-1.3829,-0.1505,-0.0118,0.6911,-0.7564
2610,5069,Life in a Day,-1.068,0.3756,1.0736,1.3154,-0.5636,-0.9649,-0.631
2611,5072,Orphans,-0.7361,0.2717,-1.5142,0.4738,0.7777,1.5879,-0.4164
2612,5074,Riding Alone for Thousands of Miles,-1.0482,1.0865,0.9708,-0.0523,1.0086,-0.7039,-1.5796
2613,5076,Dominion: Prequel to the Exorcist,-0.7837,0.0215,0.1595,-0.3013,0.7312,0.098,-0.8102
2614,5088,George Washington,-1.0722,0.6752,0.6967,1.4992,-0.1921,-1.0871,-0.5812
2615,5095,Youth Without Youth,-0.9584,-0.4112,1.2989,-0.1565,0.4855,0.5273,-1.2307
2616,5098,Dead Alive,-0.2898,1.0379,-1.2204,0.0105,0.1095,0.8107,-0.799
2617,5102,Chaos Theory,-0.5471,-1.6213,0.164,0.522,-1.2863,0.55,0.1461
2618,5106,Happy Times,-1.0577,0.5635,0.7479,1.1883,-0.2818,-1.7765,-0.7017
2619,5108,Driving Lessons,-1.1969,-0.242,1.3394,1.8741,0.0247,-0.284,-0.7131
2620,5112,Monsters,-0.9743,-0.4926,1.195,1.0073,1.9477,-2.2329,1.276
2621,5115,Chopper,-0.7907,0.196,0.2194,0.9871,-0.5744,0.1067,1.2756
2622,5117,Wah-Wah,-1.0621,-0.0621,1.1928,1.4816,-0.1968,-0.2292,0.1325
2623,5122,The Foot Fist Way,-0.972,-0.134,1.0327,1.3031,0.1313,-0.4954,0.1226
2624,5132,Standard Operating Procedure,-1.1693,1.2935,2.0288,0.151,0.7075,-0.3961,-1.5527
2625,5133,Imaginary Heroes,-1.1235,-0.2799,1.7186,0.227,1.0751,0.4183,-2.004
2626,5136,"Remember Me, My Love",-0.6066,-0.2096,-0.2578,-0.1583,0.3839,0.8016,-0.3468
2627,5138,The Agronomist,-0.9486,1.4347,0.8757,0.9858,-1.2157,-1.8959,-1.0445
2628,5147,Battle in Seattle,-0.9609,-0.6872,0.8593,1.4685,1.0396,-1.2136,0.2756
2629,5148,Into the Abyss,-0.9979,1.2268,1.5198,-0.3801,0.3123,0.011,-0.8517
2630,5151,Hard Eight,-0.7453,1.4886,-0.3132,-0.2619,0.5847,0.9058,0.498
2631,5155,Worlds Greatest Dad,-1.1641,0.094,1.7208,2.0381,0.6212,-1.2763,-1.0069
2632,5156,Wassup Rockers,-1.0535,-0.263,1.1676,0.1678,0.9776,0.8011,-1.4169
2633,5164,The Killer Inside Me,-1.1831,0.7441,0.2745,-0.0593,1.3392,-1.8682,-2.4426
2634,5165,Ratcatcher,-1.127,0.9795,1.1852,1.8611,0.3084,-0.8412,-0.0278
2635,5166,Bus 174,-1.3305,1.4742,1.8567,1.0001,1.4786,0.161,-1.3572
2636,5167,Starter for 10,-1.0095,-0.1095,1.2616,1.5789,-0.4663,-0.3482,-0.6165
2637,5170,HappyThankYouMorePlease,-1.0297,-1.3263,1.1251,1.4327,0.1021,-0.4529,-0.8228
2638,5181,Believe in Me,-1.0423,-0.2679,0.509,0.6706,1.3516,1.1395,-1.5385
2639,5186,CJ7,-0.9948,-1.3361,0.9201,1.5126,0.3137,-0.401,-1.0538
2640,5188,Matador,-0.6162,0.9556,-1.7674,-0.5171,0.1616,0.1285,-0.2577
2641,5194,The Tic Code,-0.6944,0.0358,-0.1644,0.9682,-1.0326,0.0819,0.51
2642,5199,Angel-A,-0.897,-0.5031,0.9407,0.9671,-0.4091,-1.1805,-0.7703
2643,5201,Lightning in a Bottle,-1.0752,0.7765,1.5495,0.6121,1.3474,-0.5012,-2.8901
2644,5202,All or Nothing,-1.1895,1.5424,1.4281,-0.0532,0.5436,-0.5364,-0.6983
2645,5203,Deliver Us from Evil,-1.1294,1.2295,1.5577,0.3113,1.0185,0.4203,-1.279
2646,5214,South of the Border,-0.9323,0.1863,0.6482,0.623,-1.3947,-2.1023,-2.2853
2647,5221,The Puffy Chair,-1.0989,0.5341,0.8847,1.5531,0.3353,-0.833,0.0384
2648,5229,"A Woman, A Gun and A Noodle Shop",-1.046,0.504,1.499,0.988,-0.7805,-1.6527,-0.8388
2649,5234,Easy Money,-0.8877,-0.0396,0.729,0.8872,1.48,0.4863,-1.36
2650,5239,Eros,-0.7439,0.816,0.22,-1.2526,-0.4582,-1.8439,-2.5708
2651,5246,Amigo,-1.126,0.1709,1.4471,0.2244,0.6471,0.6557,-0.8222
2652,5248,Twelve,-0.6684,-1.2563,-0.3535,0.0184,-0.662,-3.1024,-1.185
2653,5254,The Baxter,-1.0255,-0.7455,1.0672,1.6753,0.3217,-0.4844,-0.7896
2654,5284,Ashes of Time Redux,-1.1207,-0.308,0.6099,2.0172,1.6736,-1.639,-0.3693
2655,5291,Battlefield America,-0.8341,-1.0527,0.5517,0.1901,0.6679,1.3036,-1.8869
2656,5306,Mister Lonely,-1.165,-0.4927,1.4657,0.4491,1.147,0.7209,-2.2649
2657,5323,Restless,-1.1257,-0.0604,2.0997,0.7491,-0.8189,-1.2056,-0.5584
2658,5339,Derrida,-1.2781,0.8742,1.3922,2.1621,0.3825,-0.8345,-1.1414
2659,5343,One Day in September,-0.8166,1.1294,-0.0023,0.9655,-1.1462,-0.1982,1.0825
2660,5348,Matando Cabos,-1.0359,-1.4857,0.2576,1.7269,0.2484,-0.2109,-0.7971
2661,5355,Lonesome Jim,-1.2276,-0.2683,1.5128,1.7933,0.0386,-0.5801,-1.1875
2662,5357,Hunger,-1.3601,1.1351,2.2191,2.2986,0.6561,-1.1004,-0.5863
2663,5363,Pushing Hands,-0.7045,0.9722,-1.1818,-0.0775,0.3552,0.5782,-0.6368
2664,5380,The Other Man,-1.0911,-1.6074,0.5982,1.6922,0.0012,0.0606,-1.2707
2665,5395,Company Man,-0.9949,-1.0792,0.4739,1.0275,-0.3919,-0.5799,-1.1298
2666,5399,Bubble,-0.9612,0.926,0.5173,-0.1108,-2.001,-2.3299,-1.402
2667,5402,Deterrence,-0.8134,-0.2911,-0.2489,-0.8713,-0.0547,1.1515,-0.3947
2668,5410,Undertow,-0.9707,0.4558,1.1086,-0.205,0.6713,-0.2582,-1.8122
2669,5429,Baghead,-1.1073,0.2205,1.367,1.7974,0.6136,-1.1001,-0.8078
